/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,0,4,0,0.026,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,1,3,0,0.023,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,2,4,0,0.028,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,4,4,0,0.027,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,5,4,0,0.026,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,6,3,0,0.028,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,7,5,0,0.028,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,8,5,0,0.028,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,9,6,0,0.03,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,10,4,0,0.057,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,11,5,0,0.027,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,12,5,0,0.024,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,13,4,0,0.022,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,14,4,0,0.022,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,15,5,0,0.027,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,16,4,0,0.049,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,17,3,0,0.022,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,18,4,0,0.025,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,19,4,0,0.026,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,20,5,0,0.031,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,21,6,0,0.032,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,22,4,0,0.02,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,23,5,0,0.028,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,24,5,0,0.029,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,25,4,0,0.026,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,26,4,0,0.025,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,27,5,0,0.028,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,28,6,0,0.031,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair7,Math,70,2019_Evosuite,29,4,0,0.026,,,,
