/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,0,52, 2,0.432,1) test07(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test07(Complex_ESTest.java:85)2) test14(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test14(Complex_ESTest.java:155),,,java.lang.AssertionError: expected:<0.8813735870195428> but was:<-1.5164025108706216>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<1.0000000000000002> but was:<1.146266783601203>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,1,50, 1,0.437,1) test36(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test36(Complex_ESTest.java:330),,,java.lang.AssertionError: expected:<0.8813735870195428> but was:<-1.5164025108706216>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,2,45, 2,0.403,1) test10(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test10(Complex_ESTest.java:111)2) test35(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test35(Complex_ESTest.java:331),,,|java.lang.AssertionError: expected:<0.0> but was:<0.33404593893649054>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected same:<(NaN, NaN)> was not:<(NaN, NaN)>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,3,41, 1,0.426,1) test34(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test34(Complex_ESTest.java:336),,,java.lang.AssertionError: expected:<1.5707963267948966> but was:<0.5669115049410094>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,4,49, 2,0.437,1) test13(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test13(Complex_ESTest.java:131)2) test15(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test15(Complex_ESTest.java:153),,,java.lang.AssertionError: expected:<0.0> but was:<0.3108513377221816>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.8813735870195428> but was:<-1.5164025108706216>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,5,52, 2,0.508,1) test12(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test12(Complex_ESTest.java:128)2) test45(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test45(Complex_ESTest.java:410),,,java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<1.5707963267948966> but was:<0.5669115049410094>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,6,52,0,0.453,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,7,53,0,0.48,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,8,49, 1,0.392,1) test14(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test14(Complex_ESTest.java:150),,,java.lang.AssertionError: expected:<0.0> but was:<0.35311996237861837>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,9,49, 3,0.383,1) test09(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test09(Complex_ESTest.java:101)2) test15(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test15(Complex_ESTest.java:157)3) test38(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test38(Complex_ESTest.java:360),,,|java.lang.AssertionError: expected same:<(NaN, NaN)> was not:<(NaN, NaN)>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.0> but was:<0.3108513377221816>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.8813735870195428> but was:<-1.5164025108706216>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,10,49, 2,0.366,1) test14(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test14(Complex_ESTest.java:139)2) test16(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test16(Complex_ESTest.java:156),,,java.lang.AssertionError: expected:<0.0> but was:<0.3108513377221816>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.7853981633974483> but was:<0.9926100636859688>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,11,49, 3,0.433,1) test15(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test15(Complex_ESTest.java:156)2) test17(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test17(Complex_ESTest.java:175)3) test21(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test21(Complex_ESTest.java:214),,,java.lang.AssertionError: expected:<0.0> but was:<0.5019424109269436>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.0> but was:<0.3108513377221816>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.0> but was:<0.5019424109269436>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,12,51, 3,0.452,1) test09(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test09(Complex_ESTest.java:105)2) test12(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test12(Complex_ESTest.java:135)3) test32(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test32(Complex_ESTest.java:316),,,|java.lang.AssertionError: expected same:<(NaN, NaN)> was not:<(NaN, NaN)>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.0> but was:<0.3108513377221816>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<1.5707963267948966> but was:<0.9939677128026833>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,13,46, 2,0.425,1) test06(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test06(Complex_ESTest.java:70)2) test11(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test11(Complex_ESTest.java:114),,,java.lang.AssertionError: expected:<8.789129439682942> but was:<-7.750423712477917>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.0> but was:<0.5019424109269436>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,14,51, 1,0.351,1) test10(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test10(Complex_ESTest.java:117),,,|java.lang.AssertionError: expected same:<(NaN, NaN)> was not:<(NaN, NaN)>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,15,47, 2,0.456,1) test07(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test07(Complex_ESTest.java:82)2) test22(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test22(Complex_ESTest.java:221),,,|java.lang.AssertionError: expected same:<(NaN, NaN)> was not:<(NaN, NaN)>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<-0.8813735870195429> but was:<-1.0578763824766397>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,16,51, 3,0.437,1) test11(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test11(Complex_ESTest.java:119)2) test16(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test16(Complex_ESTest.java:160)3) test21(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test21(Complex_ESTest.java:213),,,|java.lang.AssertionError: expected same:<(NaN, NaN)> was not:<(NaN, NaN)>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.0> but was:<0.5019424109269436>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.8813735870195428> but was:<-1.5164025108706216>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,17,50, 1,0.451,1) test12(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test12(Complex_ESTest.java:119),,,java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,18,51, 1,0.355,1) test13(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test13(Complex_ESTest.java:133),,,java.lang.AssertionError: expected:<0.0> but was:<0.5019424109269436>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,19,51, 1,0.436,1) test19(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test19(Complex_ESTest.java:196),,,java.lang.AssertionError: expected:<0.0> but was:<1.5707963267948966>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,20,52, 1,0.486,1) test15(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test15(Complex_ESTest.java:154),,,java.lang.AssertionError: expected:<0.0> but was:<0.5019424109269436>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,21,51, 1,0.353,1) test14(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test14(Complex_ESTest.java:144),,,java.lang.AssertionError: expected:<0.7853981633974483> but was:<0.9926100636859688>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,22,54, 6,0.419,1) test07(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test07(Complex_ESTest.java:76)2) test09(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test09(Complex_ESTest.java:96)3) test12(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test12(Complex_ESTest.java:127)4) test14(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test14(Complex_ESTest.java:146)5) test33(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test33(Complex_ESTest.java:308)6) test38(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test38(Complex_ESTest.java:347),,,|java.lang.AssertionError: expected same:<(NaN, NaN)> was not:<(NaN, NaN)>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected same:<(NaN, NaN)> was not:<(Infinity, NaN)>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.8813735870195428> but was:<-1.5164025108706216>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.8813735870195428> but was:<-1.5164025108706216>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<-1.2257430550928035E-8> but was:<-0.6217026845322524>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<1.5707963267948966> but was:<1.0468125825190888>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,23,50, 1,0.455,1) test15(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test15(Complex_ESTest.java:166),,,java.lang.AssertionError: expected:<0.0> but was:<0.5019424109269436>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,24,47, 3,0.446,1) test27(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test27(Complex_ESTest.java:274)2) test31(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test31(Complex_ESTest.java:311)3) test39(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test39(Complex_ESTest.java:380),,,|java.lang.AssertionError: expected same:<(NaN, NaN)> was not:<(NaN, NaN)>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected same:<(NaN, NaN)> was not:<(NaN, NaN)>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<-0.0> but was:<-0.5796414510841191>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,25,47, 2,0.464,1) test12(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test12(Complex_ESTest.java:128)2) test38(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test38(Complex_ESTest.java:360),,,java.lang.AssertionError: expected:<0.0> but was:<0.5019424109269436>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<1.5707963267948966> but was:<0.5669115049410094>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair6,Math,53,2019_Evosuite,26,46, 2,0.439,1) test09(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test09(Complex_ESTest.java:103)2) test19(org.apache.commons.math.complex.Complex_ESTest)	at org.apache.commons.math.complex.Complex_ESTest.test19(Complex_ESTest.java:198),,,|java.lang.AssertionError: expected same:<(NaN, NaN)> was not:<(NaN, NaN)>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<0.8813735870195428> but was:<-1.5164025108706216>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
