/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,0,27, 1,0.261,1) test11(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test11(BorderArrangement_ESTest.java:212),,,java.lang.AssertionError: expected:<58.0> but was:<68.0>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,1,29,0,0.33,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,2,25,0,0.245,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,3,26, 1,0.225,1) test20(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test20(BorderArrangement_ESTest.java:344),,,java.lang.AssertionError: expected:<11.77734375> but was:<11.640625>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,4,28,0,0.181,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,5,25,0,0.177,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,6,26, 1,0.402,1) test14(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test14(BorderArrangement_ESTest.java:283),,,java.lang.AssertionError: expected:<30.0> but was:<29.0>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,7,32,0,0.368,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,8,28, 1,0.132,1) test21(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test21(BorderArrangement_ESTest.java:305),,,|java.lang.IllegalArgumentException: Range(double, double): require lower (0.0) <= upper (-4.856406768223285).	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,9,27, 1,0.159,1) test07(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test07(BorderArrangement_ESTest.java:161),,,|java.lang.AssertionError: Exception was not thrown in org.jfree.chart.block.BorderArrangement but in org.jfree.data.Range.<init>(Range.java:87): java.lang.IllegalArgumentException: Range(double, double): require lower (0.0) <= upper (-1.0).	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,10,29,0,0.367,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,11,27,0,0.218,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,12,27,0,0.298,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,13,28,0,0.241,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,14,19,0,0.119,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,15,27, 1,0.116,1) test08(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test08(BorderArrangement_ESTest.java:174),,,|java.lang.AssertionError: Exception was not thrown in org.jfree.chart.block.BorderArrangement but in org.jfree.data.Range.<init>(Range.java:87): java.lang.IllegalArgumentException: Range(double, double): require lower (0.0) <= upper (-455.84631).	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,16,27,0,0.118,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,17,23,0,0.174,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,18,27, 1,0.265,1) test08(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test08(BorderArrangement_ESTest.java:162),,,|java.lang.AssertionError: Exception was not thrown in org.jfree.chart.block.BorderArrangement but in org.jfree.data.Range.<init>(Range.java:87): java.lang.IllegalArgumentException: Range(double, double): require lower (0.0) <= upper (-183.5902116768169).	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,19,21,0,0.21,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,20,26,0,0.277,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,21,28,0,0.184,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,22,30,0,0.242,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,23,24,0,0.254,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,24,24, 1,0.365,1) test09(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test09(BorderArrangement_ESTest.java:192),,,java.lang.AssertionError: expected:<55.0> but was:<59.0>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,25,29,0,0.363,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,26,28,0,0.233,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,27,26,0,0.123,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,28,29,0,0.336,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch9,Chart,13,2019_Evosuite,29,27,0,0.194,,,,
