/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,0,16,0,0.402,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,1,18,0,0.376,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,2,19,0,0.41,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,3,19,0,0.41,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,4,18,0,0.407,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,5,18,0,0.365,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,6,19,0,0.4,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,7,19,0,0.381,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,8,18,0,0.422,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,9,18,0,0.373,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,10,17,0,0.391,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,11,17,0,0.383,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,12,17,0,0.394,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,13,18,0,0.32,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,14,20,0,0.415,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,15,18,0,0.42,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,16,17,0,0.339,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,17,17,0,0.407,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,18,18,0,0.38,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,19,17,0,0.382,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,20,19,0,0.408,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,21,17,0,0.304,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,22,19,0,0.423,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,23,18,0,0.396,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,24,17,0,0.38,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,25,19,0,0.399,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,26,17,0,0.353,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,27,19,0,0.268,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,28,18,0,0.392,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/PatchHDRepair5,Math,50,2019_Evosuite,29,18, 1,0.397,1) test04(org.apache.commons.math.analysis.solvers.BaseSecantSolver_ESTest)	at org.apache.commons.math.analysis.solvers.BaseSecantSolver_ESTest.test04(BaseSecantSolver_ESTest.java:73),,java.lang.AssertionError: Expecting exception: IllegalStateException^,java.lang.AssertionError: Expecting exception: IllegalStateException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
