/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,0,56, 2,0.185,1) test37(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test37(TimeSeries_ESTest.java:552)2) test48(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test48(TimeSeries_ESTest.java:710),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,1,59, 1,0.191,1) test39(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test39(TimeSeries_ESTest.java:590),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,2,57, 1,0.207,1) test35(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test35(TimeSeries_ESTest.java:548),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,3,58, 3,0.225,1) test38(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test38(TimeSeries_ESTest.java:567)2) test45(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test45(TimeSeries_ESTest.java:672)3) test53(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test53(TimeSeries_ESTest.java:781),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,|java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.jfree.data.general.SeriesException: TimeSeries.update(TimePeriod, Number):  period does not exist.	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,4,54, 2,0.123,1) test36(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test36(TimeSeries_ESTest.java:551)2) test49(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test49(TimeSeries_ESTest.java:742),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,5,55, 3,0.218,1) test24(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test24(TimeSeries_ESTest.java:410)2) test48(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test48(TimeSeries_ESTest.java:756)3) test49(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test49(TimeSeries_ESTest.java:766),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,6,56, 1,0.198,1) test38(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test38(TimeSeries_ESTest.java:595),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,7,56, 2,0.147,1) test36(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test36(TimeSeries_ESTest.java:544)2) test50(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test50(TimeSeries_ESTest.java:745),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,8,53, 3,0.104,1) test33(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test33(TimeSeries_ESTest.java:498)2) test47(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test47(TimeSeries_ESTest.java:691)3) test48(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test48(TimeSeries_ESTest.java:704),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,|java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.jfree.data.general.SeriesException: TimeSeries.update(TimePeriod, Number):  period does not exist.	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,9,56, 1,0.122,1) test39(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test39(TimeSeries_ESTest.java:624),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,10,58, 2,0.204,1) test02(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test02(TimeSeries_ESTest.java:79)2) test38(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test38(TimeSeries_ESTest.java:589),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,11,59, 1,0.127,1) test40(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test40(TimeSeries_ESTest.java:603),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,12,57, 1,0.203,1) test40(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test40(TimeSeries_ESTest.java:632),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,13,56, 3,0.217,1) test35(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test35(TimeSeries_ESTest.java:538)2) test49(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test49(TimeSeries_ESTest.java:738)3) test50(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test50(TimeSeries_ESTest.java:750),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,14,56,0,0.13,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,15,56, 2,0.291,1) test37(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test37(TimeSeries_ESTest.java:546)2) test50(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test50(TimeSeries_ESTest.java:751),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,16,59, 1,0.142,1) test42(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test42(TimeSeries_ESTest.java:616),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,17,57, 2,0.214,1) test37(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test37(TimeSeries_ESTest.java:584)2) test51(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test51(TimeSeries_ESTest.java:790),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,18,57, 1,0.128,1) test38(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test38(TimeSeries_ESTest.java:622),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,19,53, 3,0.198,1) test36(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test36(TimeSeries_ESTest.java:573)2) test47(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test47(TimeSeries_ESTest.java:745)3) test48(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test48(TimeSeries_ESTest.java:758),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,20,60, 1,0.202,1) test41(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test41(TimeSeries_ESTest.java:618),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,21,55, 1,0.126,1) test51(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test51(TimeSeries_ESTest.java:778),,,java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,22,58, 1,0.127,1) test40(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test40(TimeSeries_ESTest.java:589),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,23,54,0,0.215,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,24,56, 1,0.259,1) test37(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test37(TimeSeries_ESTest.java:567),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,25,57, 1,0.127,1) test37(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test37(TimeSeries_ESTest.java:559),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,26,55, 2,0.196,1) test35(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test35(TimeSeries_ESTest.java:532)2) test49(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test49(TimeSeries_ESTest.java:740),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,27,57, 3,0.191,1) test38(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test38(TimeSeries_ESTest.java:587)2) test51(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test51(TimeSeries_ESTest.java:789)3) test52(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test52(TimeSeries_ESTest.java:798),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,28,56, 1,0.122,1) test35(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test35(TimeSeries_ESTest.java:538),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch90,Chart,17,2019_Evosuite,29,55, 3,0.173,1) test34(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test34(TimeSeries_ESTest.java:525)2) test48(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test48(TimeSeries_ESTest.java:726)3) test49(org.jfree.data.time.TimeSeries_ESTest)	at org.jfree.data.time.TimeSeries_ESTest.test49(TimeSeries_ESTest.java:737),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,|java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.jfree.data.general.SeriesException: TimeSeries.update(TimePeriod, Number):  period does not exist.	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
