/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch89,Chart,13,2019_Evosuite,0,27, 2,0.261,1) test11(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test11(BorderArrangement_ESTest.java:212)2) test21(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test21(BorderArrangement_ESTest.java:372),,java.lang.AssertionError: Expecting exception: NullPointerException^,java.lang.AssertionError: expected:<58.0> but was:<68.0>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch89,Chart,13,2019_Evosuite,1,29, 1,0.429,1) test01(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test01(BorderArrangement_ESTest.java:49),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch89,Chart,13,2019_Evosuite,2,25, 1,0.228,1) test07(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test07(BorderArrangement_ESTest.java:151),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch89,Chart,13,2019_Evosuite,3,26, 1,0.232,1) test20(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test20(BorderArrangement_ESTest.java:344),,,java.lang.AssertionError: expected:<11.77734375> but was:<11.640625>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch89,Chart,13,2019_Evosuite,4,28, 1,0.197,1) test10(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test10(BorderArrangement_ESTest.java:181),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch89,Chart,13,2019_Evosuite,5,25, 1,0.177,1) test01(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test01(BorderArrangement_ESTest.java:53),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch89,Chart,13,2019_Evosuite,6,26, 1,0.34,1) test14(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test14(BorderArrangement_ESTest.java:283),,,java.lang.AssertionError: expected:<30.0> but was:<29.0>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch89,Chart,13,2019_Evosuite,7,32, 1,0.31,1) test10(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test10(BorderArrangement_ESTest.java:187),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch89,Chart,13,2019_Evosuite,8,28, 1,0.159,1) test21(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test21(BorderArrangement_ESTest.java:306),,java.lang.AssertionError: Expecting exception: NullPointerException^,java.lang.AssertionError: Expecting exception: NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch89,Chart,13,2019_Evosuite,9,27, 1,0.169,1) test07(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test07(BorderArrangement_ESTest.java:155),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch89,Chart,13,2019_Evosuite,10,29, 1,0.472,1) test09(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test09(BorderArrangement_ESTest.java:170),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch89,Chart,13,2019_Evosuite,11,27, 1,0.226,1) test07(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test07(BorderArrangement_ESTest.java:139),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
