/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,0,27, 2,0.232,1) test01(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test01(BorderArrangement_ESTest.java:52)2) test11(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test11(BorderArrangement_ESTest.java:212),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<58.0> but was:<68.0>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,1,29, 1,0.372,1) test21(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test21(BorderArrangement_ESTest.java:361),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,2,25, 1,0.264,1) test18(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test18(BorderArrangement_ESTest.java:302),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,3,26, 1,0.182,1) test20(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test20(BorderArrangement_ESTest.java:344),,,java.lang.AssertionError: expected:<11.77734375> but was:<11.640625>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,4,28,0,0.161,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,5,25, 1,0.168,1) test17(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test17(BorderArrangement_ESTest.java:292),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,6,26, 1,0.399,1) test14(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test14(BorderArrangement_ESTest.java:283),,,java.lang.AssertionError: expected:<30.0> but was:<29.0>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,7,32, 1,0.292,1) test22(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test22(BorderArrangement_ESTest.java:371),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,8,28, 2,0.162,1) test10(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test10(BorderArrangement_ESTest.java:168)2) test21(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test21(BorderArrangement_ESTest.java:305),,java.lang.AssertionError: Expecting exception: RuntimeException^,|java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Range(double, double): require lower (0.0) <= upper (-4.856406768223285).	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,9,27, 2,0.167,1) test07(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test07(BorderArrangement_ESTest.java:161)2) test19(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test19(BorderArrangement_ESTest.java:319),,java.lang.AssertionError: Expecting exception: RuntimeException^,|java.lang.AssertionError: Exception was not thrown in org.jfree.chart.block.BorderArrangement but in org.jfree.data.Range.<init>(Range.java:87): java.lang.IllegalArgumentException: Range(double, double): require lower (0.0) <= upper (-1.0).	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,10,29, 1,0.351,1) test21(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test21(BorderArrangement_ESTest.java:348),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,11,27, 1,0.279,1) test20(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test20(BorderArrangement_ESTest.java:299),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,12,27, 1,0.277,1) test20(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test20(BorderArrangement_ESTest.java:330),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,13,28, 1,0.263,1) test19(org.jfree.chart.block.BorderArrangement_ESTest)	at org.jfree.chart.block.BorderArrangement_ESTest.test19(BorderArrangement_ESTest.java:304),,java.lang.AssertionError: Expecting exception: RuntimeException^,java.lang.AssertionError: Expecting exception: RuntimeException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch10,Chart,13,2019_Evosuite,14,19,0,0.151,,,,
