/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,0,62,0,0.234,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,1,73,0,0.218,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,2,69,0,0.211,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,3,68,0,0.132,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,4,65,0,0.13,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,5,69,0,0.207,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,6,70,0,0.255,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,7,63,0,0.193,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,8,67,0,0.232,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,9,66,0,0.229,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,10,69,0,0.213,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,11,65,0,0.143,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,12,73,0,0.25,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,13,74,0,0.127,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,14,69,0,0.151,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,15,67,0,0.156,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,16,69,0,0.254,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,17,70,0,0.158,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,18,69,0,0.129,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,19,68,0,0.196,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,20,70,0,0.129,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,21,68,0,0.192,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,22,66,0,0.14,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,23,66,0,0.159,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,24,71,0,0.207,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,25,68,0,0.221,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,26,68,0,0.248,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,27,66,0,0.212,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,28,66,0,0.151,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch4,Chart,3,2019_Evosuite,29,65,0,0.213,,,,
